1531965568.333 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965568.333 temp.internal.temperature.temperature_ 41.125
1531965568.333 temp.internal.temperature.variance_ 0.0
1531965568.522 imuCallibration.accel 0.0
1531965568.522 imuCallibration.gyro 3.0
1531965568.522 imuCallibration.mag 3.0
1531965568.522 imuCallibration.system 3.0
1531965568.584 fuelgauge.status.average_current -1.14
1531965568.584 fuelgauge.status.battery_state.capacity_ nan
1531965568.584 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965568.584 fuelgauge.status.battery_state.current_ -0.8259999752044678
1531965568.584 fuelgauge.status.battery_state.design_capacity_ nan
1531965568.584 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965568.584 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965568.584 fuelgauge.status.battery_state.percentage_ 1.0
1531965568.584 fuelgauge.status.battery_state.power_supply_health_ 0.0
1531965568.584 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965568.584 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965568.584 fuelgauge.status.battery_state.voltage_ 12.02400016784668
1531965568.584 fuelgauge.status.battery_temperature 30.986849
1531965568.584 fuelgauge.status.average_power 6.47
1531965568.676 attitude.orientation.x 0.11114501953125
1531965568.676 attitude.calc.pitch -50.81926661716781
1531965568.677 attitude.calc.yaw -14.868730595784413
1531965568.677 attitude.calc.roll 178.45704969106282
1531965568.677 attitude.orientation.w -0.04345703125
1531965568.677 attitude.orientation.y 0.8963623046875
1531965568.677 attitude.orientation.z -0.427001953125
1531965569.148 i2cstats.bus_failure_count 0.0
1531965569.148 i2cstats.hard_reset_count 1.0
1531965569.149 i2cstats.latch_failure_count 0.0
1531965569.149 i2cstats.limit_break_count 0.0
1531965569.149 i2cstats.recovery_count 0.0
1531965569.149 i2cstats.soft_reset_count 1.0
1531965569.181 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965569.181 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965569.181 temp.water.temperature.temperature_ 32.279998779296875
1531965569.181 temp.water.temperature.variance_ 0.0
1531965569.226 pressure.fluid_pressure_ 1028.0999755859375
1531965569.226 pressure.header_.stamp_.nanosec_ 0.0
1531965569.226 pressure.header_.stamp_.sec_ 0.0
1531965569.226 pressure.variance_ 0.0
1531965569.226 depth 0.018986866
1531965569.354 internal_pressure.fluid_pressure_ 270.82000732421875
1531965569.354 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965569.354 internal_pressure.header_.stamp_.sec_ 0.0
1531965569.354 internal_pressure.variance_ 0.0
1531965569.357 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965569.357 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965569.357 temp.internal.temperature.temperature_ 41.125
1531965569.357 temp.internal.temperature.variance_ 0.0
1531965569.541 imuCallibration.accel 0.0
1531965569.542 imuCallibration.gyro 3.0
1531965569.542 imuCallibration.mag 3.0
1531965569.542 imuCallibration.system 3.0
1531965569.585 fuelgauge.status.average_current -1.119
1531965569.585 fuelgauge.status.battery_state.capacity_ nan
1531965569.585 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965569.585 fuelgauge.status.battery_state.current_ -0.828000009059906
1531965569.585 fuelgauge.status.battery_state.design_capacity_ nan
1531965569.585 fuelgauge.status.battery_state.header_.stamp_.nanosec_ 0.0
1531965569.586 fuelgauge.status.battery_state.header_.stamp_.sec_ 0.0
1531965569.586 fuelgauge.status.battery_state.percentage_ 1.0
1531965569.586 fuelgauge.status.battery_state.power_supply_health_ 0.0
1531965569.586 fuelgauge.status.battery_state.power_supply_status_ 0.0
1531965569.586 fuelgauge.status.battery_state.power_supply_technology_ 0.0
1531965569.586 fuelgauge.status.battery_state.voltage_ 12.02400016784668
1531965569.586 fuelgauge.status.battery_temperature 30.986849
1531965569.586 fuelgauge.status.average_power 6.47
1531965569.68 attitude.orientation.x 0.11114501953125
1531965569.68 attitude.calc.pitch -50.81926661716781
1531965569.68 attitude.calc.yaw -14.868730595784413
1531965569.68 attitude.calc.roll 178.45704969106282
1531965569.68 attitude.orientation.w -0.04345703125
1531965569.68 attitude.orientation.y 0.8963623046875
1531965569.68 attitude.orientation.z -0.427001953125
1531965570.215 temp.water.temperature.header_.stamp_.nanosec_ 0.0
1531965570.215 temp.water.temperature.header_.stamp_.sec_ 0.0
1531965570.215 temp.water.temperature.temperature_ 32.310001373291016
1531965570.215 temp.water.temperature.variance_ 0.0
1531965570.252 pressure.fluid_pressure_ 1026.199951171875
1531965570.252 pressure.header_.stamp_.nanosec_ 0.0
1531965570.252 pressure.header_.stamp_.sec_ 0.0
1531965570.252 pressure.variance_ 0.0
1531965570.252 depth -0.00038799644
1531965570.379 internal_pressure.fluid_pressure_ 270.8374938964844
1531965570.38 internal_pressure.header_.stamp_.nanosec_ 0.0
1531965570.38 internal_pressure.header_.stamp_.sec_ 0.0
1531965570.38 internal_pressure.variance_ 0.0
1531965570.383 temp.internal.temperature.header_.stamp_.nanosec_ 0.0
1531965570.383 temp.internal.temperature.header_.stamp_.sec_ 0.0
1531965570.383 temp.internal.temperature.temperature_ 41.1875
1531965570.383 temp.internal.temperature.variance_ 0.0
1531965570.523 imuCallibration.accel 0.0
1531965570.523 imuCallibration.gyro 3.0
1531965570.523 imuCallibration.mag 3.0
1531965570.523 imuCallibration.system 3.0
1531965570.602 fuelgauge.status.average_current -1.1
1531965570.603 fuelgauge.status.battery_state.capacity_ nan
1531965570.603 fuelgauge.status.battery_state.charge_ 8.390000343322754
1531965570.603 fuelgauge.status.battery_state.current_ -0.8259999752044678
1531965570.603 fuelgauge.status.battery_state.design_capacity_ nan
